"adm0_name","adm1_name","n_samples","r_effect_mean","r_effect_sd","r_effect_median","sia_effect_mean","sia_effect_sd","sia_effect_median","r_effect_q025","r_effect_q975","sia_effect_q025","sia_effect_q975","correlation"
"EGYPT","LUXOR",500,-1.5343776860325515,0.9182174994213331,-1.5126858633690197,-0.04715808497448197,0.39471896628718517,-0.04498977065392464,-3.349015417758274,0.3107177615192065,-0.8252832683296152,0.7191287658054385,-0.04157576777468971
"EGYPT","MATROUH",500,-1.7044470835917878,0.8470083380987539,-1.7044538080024154,0.014103035505881158,0.37903963940038715,0.024338444766070937,-3.418574951059098,0.0012991312115113484,-0.7565985512634456,0.7253330217504045,-0.10414504988869032
"EGYPT","MENIA",500,-1.5047967081039082,0.8414805562243717,-1.5681621689359286,-0.04350495635660918,0.38439255045462356,-0.05150090550070857,-3.1023339772789087,0.11625346745112816,-0.8179592094501383,0.7146756836593595,-0.0996145748823298
"EGYPT","MENOUFIA",500,-1.7694874014631703,0.8815729903985046,-1.8438946358042771,-0.0295627625040134,0.43365815311788053,-0.011503167794968256,-3.3433128803337135,0.10356528809544314,-0.8930082544240533,0.8097810603830717,-0.04274772669160983
"EGYPT","N. SINAI",500,-1.7673523104948046,0.8396675545288883,-1.7837316098894433,0.03578036478932333,0.44130104364250927,0.03956136705705881,-3.270488422508992,-0.08722567383472535,-0.8559088347279724,0.8685338642125007,-0.09229887586031651
"EGYPT","NEW VALLEY",500,-1.5955941932606665,0.834459952231547,-1.6155344373902683,-0.012135539653284495,0.30656326282277646,-0.02728784134267436,-3.100803938433202,-0.03185680778411394,-0.6168370092435018,0.5752149640053351,-0.03235707865184441
"EGYPT","PORT SAID",500,-1.759945853577736,0.9482304066357132,-1.7675496811151603,-0.013303977831087634,0.4785950460049939,-0.0026813922591516636,-3.5077133628772756,-0.008945331854772942,-0.968028177230942,0.971699486804646,-0.06541128859956834
"EGYPT","QENA",500,-1.5226857934508966,0.8332317308533941,-1.5292204315730449,-0.05853189953865849,0.3970241973816109,-0.07799274240191248,-3.18115297649301,0.09054206560448168,-0.8316840296154109,0.7299058397616496,-0.11364505116775725
"EGYPT","RED SEA",500,-1.4297270051930764,0.7840253867399627,-1.4232136471269565,-0.08315633432071373,0.31051711964076206,-0.0775699668640331,-3.040302994341257,0.056836229082231654,-0.7136639211625229,0.5095944520323785,-0.0633039580635302
"EGYPT","S. SINAI",500,-1.9550330756415293,0.9096751410331719,-1.9404920038922921,0.0998952002057753,0.38923359674829705,0.10937074551474674,-3.631815113827833,-0.2998112051759291,-0.6643264706462404,0.8683322987142674,-0.0061761909620763
