adm0_name,adm1_name,mean,lower,upper
ALGERIA,ADRAR,0.8098140327591647,0.5783261180826915,1.1339601431590456
EGYPT,N. SINAI,0.7356763749783615,0.6005534793746109,0.9012015537149246
CÔTE D’IVOIRE,PORO,1.0348293694970747,0.7316096276195992,1.463720245806434
NIGERIA,OGUN,0.9141383666484979,0.6908763979346152,1.2095491405944228
NIGERIA,EKITI,0.8387765579093669,0.6255963440886759,1.12460074414783
SIERRA LEONE,NORTH WESTERN,0.9326243612874681,0.6508041668552368,1.3364822224015245
SOUTH AFRICA,NORTH WEST,1.2829407079861406,0.8443666120301047,1.9493154238425716
ANGOLA,CUANDO CUBANGO,1.1601509945870034,0.8348454772653383,1.6122149150883323
CÔTE D’IVOIRE,SAN-PEDRO,1.0716676645820211,0.7444861921018927,1.542636512932804
LIBERIA,GRAND GEDEH,1.0924737650196137,0.7343321011842173,1.6252849702899295
BOTSWANA,KGALAGADI SOUTH,1.2997639050215728,0.8454586791936041,1.998188971704997
NIGERIA,NASARAWA,0.7345687527571938,0.6146826821699042,0.8778370827407037
MALAWI,SOUTHERN,1.2322598068025985,0.7977540794955125,1.903423962960404
SOUTH AFRICA,EASTERN CAPE,1.303497611042494,0.8039386704715051,2.113477164865047
CENTRAL AFRICAN REPUBLIC,RS7,0.9416450303761987,0.6725186385769755,1.3184695744766384
UZBEKISTAN,KARAKALPAKSTAN,1.0041157462584773,0.6742704593946017,1.495317521087134
MOZAMBIQUE,NIASSA,1.2175401325348394,0.8266232462197484,1.7933248080212778
SOMALIA,AWDAL,0.8941308898879439,0.6513563114571842,1.2273928020491105
UGANDA,LANGO,1.0796246362584008,0.7500961273160062,1.5539199747461672
ERITREA,NORTH RED SEA,1.0159814829245255,0.7050864671634878,1.4639599846499112
KENYA,KILIFI,1.0494829450403498,0.6726237874207751,1.6374895930368751
TOGO,PLATEAUX,0.9196764875457362,0.6758711356980858,1.2514291513142655
ANGOLA,UIGE,1.1099695978551918,0.800151652111576,1.5397487525165032
LEBANON,AKKAR,0.8830615446626782,0.5659052576254987,1.3779650942527302
MALAWI,MALAWI ISLAND,1.2372088751130979,0.6266906021773128,2.4424904336215576
ANGOLA,LUANDA,1.0797949026008031,0.8395769999330619,1.3887434169535833
SIERRA LEONE,NORTHERN,1.0076315411434211,0.7184126473334392,1.4132843101742076
NIGERIA,KWARA,0.7302757287407019,0.6624964444554683,0.8049894372280058
CAMEROON,ADAMAOUA,0.7380501819678141,0.5681724596311643,0.9587195962583845
CONGO,POOL,0.9697694368538556,0.6913529190835304,1.36030778882445
SENEGAL,TAMBACOUNDA,1.0257873168838199,0.7423009538643182,1.4175377439593624
IRAQ,WASSIT,1.0936997422872867,0.7523567748612359,1.589909423624051
NIGERIA,KEBBI,0.6467006473960369,0.5959906619527945,0.7017253021584721
MOROCCO,G. CASA. SETTAT,0.8778946065652472,0.48535957017953635,1.587892745065821
SUDAN,RED SEA,0.9747241391643495,0.7143572970797942,1.3299887204253733
OMAN,MUSCAT,1.3534742572716094,0.7532094040733663,2.4321158965754246
MALI,SÉGOU,0.9631026536029026,0.7075170963561938,1.3110166894256607
UNITED REPUBLIC OF TANZANIA,SINGIDA,1.0850233337869994,0.761494680927729,1.546006379753016
BURKINA FASO,TENKODOGO,1.011640751912769,0.735316799951032,1.3918042005823699
ETHIOPIA,HARARI,0.8250241336575358,0.4750672339357453,1.432775768344046
KENYA,TURKANA,0.9933385582904161,0.707737965866396,1.3941904193009669
ZAMBIA,NORTH WESTERN,1.156234478650526,0.8243667460264572,1.6217031752726088
MOROCCO,ORIENTAL,0.8669796962073584,0.5491944283954507,1.3686478863812712
NIGERIA,EDO,0.8822686489690807,0.6254252210076423,1.2445899890311833
DEMOCRATIC REPUBLIC OF THE CONGO,SUD-KIVU,1.0082407467212986,0.7830451777939562,1.2982001960768204
KENYA,NYANDARUA,1.0167864198794696,0.6798236186969792,1.5207689100783284
DEMOCRATIC REPUBLIC OF THE CONGO,TANGANYIKA,0.7490078216987571,0.6720548230462035,0.8347722503099234
EGYPT,ASWAN,1.0053198918044113,0.6988746327588803,1.4461364563597279
SOMALIA,TOGDHER,0.9330531331997278,0.6438301514287823,1.3522015821126563
NAMIBIA,KUNENE,1.2473160378050747,0.8348870407469874,1.863482390113225
AFGHANISTAN,GHOR,0.9250439771150387,0.7047951510398652,1.214120668018623
OMAN,DHOFAR,1.2942434056466947,0.8239216767734746,2.033040324439107
ALGERIA,TAMANGHASSET,0.5606658354347446,0.4850010264730051,0.6481350798568605
GHANA,NORTH EAST,0.9689605972441477,0.7083010953878959,1.3255445249559623
LIBYA,SABHA,0.8044808026383565,0.602759019532536,1.07371161748119
AFGHANISTAN,BAMYAN,0.9375191880913653,0.6938596121119793,1.2667436073475378
EGYPT,FAYOUM,1.0009469689275776,0.6094386767286029,1.6439633270132508
GHANA,GREATER ACCRA,0.7832561446212741,0.5977316429261131,1.0263639132165143
KENYA,KISUMU,1.0833273176296134,0.7239850757726181,1.621025234353266
BURKINA FASO,DORI,0.9688151353143953,0.7163919544457374,1.3101804962905177
UGANDA,SOUTH BUGANDA,1.0967993381261825,0.7599802374563077,1.5828948291345433
NIGER,DIFFA,0.6414857227664633,0.5417369769694611,0.7596009687490995
GHANA,VOLTA,1.028909219971342,0.7436390560779423,1.4236129400270177
YEMEN,HAJJAH,1.2254538091908986,0.83379117126615,1.8010949146655355
SYRIAN ARAB REPUBLIC,LATTAKIA,0.8540232736349508,0.531979924706509,1.3710211946673367
GHANA,OTI,0.9763181187942293,0.7159275867772484,1.331415476496337
ANGOLA,CUANZA NORTE,1.0540285522413873,0.7408855367072353,1.499524736138941
NIGERIA,KANO,0.6036940651238264,0.5537140661199673,0.6581854183685671
UGANDA,NORTH BUGANDA,1.0953555729491045,0.7855588337960823,1.5273252359633063
GUINEA-BISSAU,OIO,1.1397639733828793,0.720452733563007,1.803118864713031
ZIMBABWE,MIDLANDS,1.278069614516925,0.848728232637169,1.9245995086977925
KENYA,KERICHO,1.0697844454037733,0.7382091357092095,1.5502907025505415
IRAN (ISLAMIC REPUBLIC OF),K & B,1.0348450913202072,0.6815982547224846,1.5711665275104771
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,1.0284479760305005,0.7513049604086788,1.4078241128953617
SYRIAN ARAB REPUBLIC,DEIR_AL_ZOUR,0.557259411215448,0.48913718660834216,0.634869030386846
SOMALIA,SOOL,0.8906847105327618,0.6032517685061024,1.3150715754077495
MADAGASCAR,ALAOTRA MANGORO,0.9996917408139951,0.6190555988092392,1.614368044766968
