ADM0_NAME,ADM1_NAME,sia_random_effect,sia_prob
MOZAMBIQUE,NIASSA,1.2175401325348394,0.7716303687612556
SOMALIA,AWDAL,0.8941308898879439,0.709741907052596
UGANDA,LANGO,1.0796246362584008,0.746422942662177
ERITREA,NORTH_RED_SEA,1.0159814829245255,0.7341891022985816
KENYA,KILIFI,1.0494829450403498,0.7406755980776509
TOGO,PLATEAUX,0.9196764875457362,0.7149761832229621
ANGOLA,UIGE,1.1099695978551918,0.7521234434965665
MALAWI,MALAWI_ISLAND,1.237208875113098,0.7750778049393798
ANGOLA,LUANDA,1.0797949026008031,0.746455168596798
SIERRA_LEONE,NORTHERN,1.0076315411434211,0.7325563822917408
NIGERIA,KWARA,0.7302757287407019,0.6748657764399317
CAMEROON,ADAMAOUA,0.7380501819678141,0.6765693376588924
CONGO,POOL,0.9697694368538556,0.7250735392789179
SENEGAL,TAMBACOUNDA,1.02578731688382,0.7360983646126358
NIGERIA,KEBBI,0.6467006473960369,0.656266576421775
MOROCCO,G_CASA_SETTAT,0.8778946065652472,0.7063857419465807
SUDAN,RED_SEA,0.9747241391643496,0.726060116838575
MALI,SEGOU,0.9631026536029026,0.7237425778260403
UNITED_REPUBLIC_OF_TANZANIA,SINGIDA,1.0850233337869994,0.7474434250054712
BURKINA_FASO,TENKODOGO,1.011640751912769,0.7333411242400575
ETHIOPIA,HARARI,0.8250241336575358,0.6953017822611095
KENYA,TURKANA,0.993338558290416,0.7297468455503743
ZAMBIA,NORTH_WESTERN,1.156234478650526,0.7606478268297667
MOROCCO,ORIENTAL,0.8669796962073584,0.7041168472040794
NIGERIA,EDO,0.8822686489690807,0.7072921202165794
DEMOCRATIC_REPUBLIC_OF_THE_CONGO,SUD_KIVU,1.0082407467212986,0.7326757194325074
KENYA,NYANDARUA,1.0167864198794696,0.7343461605286793
DEMOCRATIC_REPUBLIC_OF_THE_CONGO,TANGANYIKA,0.7490078216987571,0.6789624700677623
EGYPT,ASWAN,1.0053198918044113,0.73210324626613
SOMALIA,TOGDHER,0.9330531331997278,0.7176942892969204
NAMIBIA,KUNENE,1.2473160378050747,0.7768349087031394
ALGERIA,TAMANGHASSET,0.5606658354347446,0.6366065877517082
GHANA,NORTH_EAST,0.9689605972441476,0.7249122743035356
LIBYA,SABHA,0.8044808026383565,0.6909321514523201
EGYPT,FAYOUM,1.0009469689275776,0.7312447232782305
GHANA,GREATER_ACCRA,0.7832561446212741,0.6863814629982807
KENYA,KISUMU,1.0833273176296134,0.7471231307245033
BURKINA_FASO,DORI,0.9688151353143952,0.7248832661410886
UGANDA,SOUTH_BUGANDA,1.0967993381261825,0.7496599177284522
NIGER,DIFFA,0.6414857227664633,0.6550892330050122
GHANA,VOLTA,1.028909219971342,0.7367043707310404
GHANA,OTI,0.9763181187942293,0.7263770400581003
ANGOLA,CUANZA_NORTE,1.0540285522413873,0.7415477411059035
NIGERIA,KANO,0.6036940651238264,0.646500994652455
UGANDA,NORTH_BUGANDA,1.0953555729491045,0.749388868772666
GUINEA_BISSAU,OIO,1.1397639733828793,0.7576363015971623
ZIMBABWE,MIDLANDS,1.278069614516925,0.7821210029490828
KENYA,KERICHO,1.0697844454037733,0.7445559211423792
DEMOCRATIC_REPUBLIC_OF_THE_CONGO,HAUT_UELE,1.0284479760305003,0.7366148929962826
SOMALIA,SOOL,0.8906847105327618,0.7090314525711701
MADAGASCAR,ALAOTRA_MANGORO,0.9996917408139953,0.7309979668788568
EGYPT,BENI_SUEF,1.0040313867423996,0.7318504586730354
GAMBIA,LOWER_RIVER_REGION,1.1596597573978424,0.7612708854916475
NIGERIA,PLATEAU,0.7044775601209902,0.6691797561963476
KENYA,NYAMIRA,1.079838365300935,0.7464633942527886
COTE_DIVOIRE,BAFING,1.099946683863384,0.750250115623729
SOMALIA,MUDUG_PL,0.8213220508601438,0.6945169027244067
ZAMBIA,CENTRAL,1.1560641723361162,0.7606168190242117
NIGERIA,YOBE,0.5608120183542669,0.6366404048341564
MALI,MENAKA,0.7382951133962757,0.6766229320366645
GAMBIA,WESTERN_REGION_2,1.1730584340136705,0.7636973970580796
COTE_DIVOIRE,GRANDS_PONTS,0.9912923758200464,0.7293431151821234
NIGERIA,BAUCHI,0.6326744314730428,0.6530956338376551
MADAGASCAR,VATOVAVY_FITOVINANY,0.9993892756380188,0.7309384859896056
CENTRAL_AFRICAN_REPUBLIC,RS6,0.884198020313191,0.7076913981089277
UNITED_REPUBLIC_OF_TANZANIA,MANYARA,1.094676222269113,0.7492612615730623
ZAMBIA,EASTERN,1.182802727371156,0.7654513673398485
SOUTH_SUDAN,CENTRAL_EQUATORIA,0.9967117670165244,0.7304115817974893
RWANDA,NOR,1.0661709227667648,0.7438680494649527
SENEGAL,DIOURBEL,1.260683182766565,0.779143691469491
COTE_DIVOIRE,IFOU,1.0642235828994375,0.7434968498023486
BURUNDI,CIBITOKE,1.0520893970031326,0.7411759188677561
SOMALIA,HIRAN,0.6314319337824031,0.6528140778935717
TUNISIA,KEF,0.9121033023552484,0.7134303705773959
CHAD,MOYEN_CHARI,0.7122439654146459,0.6708968044070159
CHAD,GUERA,0.6297801204143141,0.6524396034927348
MADAGASCAR,BOENI,1.002043397504892,0.7314601452266257
ERITREA,SOUTH_RED_SEA,0.9762267486767876,0.7263588795577144
ANGOLA,HUILA,1.128798402062197,0.7556170802879352
DEMOCRATIC_REPUBLIC_OF_THE_CONGO,HAUT_LOMAMI,0.7498466509255314,0.679145284261696
GABON,OGOOUE_LOLO,0.985723119398166,0.7282423311450049
SOUTH_SUDAN,WESTERN_BAHR_EL_GHAZAL,1.0802185497762389,0.7465353396257606
MADAGASCAR,DIANA,1.0014219766399597,0.7313380643313234
MAURITANIA,GORGOL,1.0446967967327168,0.7397552390007661
SOMALIA,SANAG,0.9264270415725426,0.7163498478098257
UNITED_REPUBLIC_OF_TANZANIA,DAR_ES_SALAAM,1.15811670398709,0.7609903417378362
GUINEA,CONAKRY,0.5299460780073177,0.6294705354308765
COTE_DIVOIRE,ABIDJAN_2,0.7431570669112585,0.6776858337240332
MADAGASCAR,ANOSY,1.0015157480442551,0.7313564883903366
GABON,NGOUNIE,0.9880813366827308,0.7287087838882199
COTE_DIVOIRE,TCHOLOGO,1.0380012446543987,0.7384641608168401
UNITED_REPUBLIC_OF_TANZANIA,KIGOMA,1.0323177538373858,0.7373649939526673
RWANDA,SUD,1.0595673827612742,0.7426078629065901
COTE_DIVOIRE,BAGOUE,1.0832258740490903,0.7471039644923176
BURKINA_FASO,OUAHIGOUYA,1.0285366135987533,0.7366320895109213
UGANDA,BUNYORO,1.0767588386271016,0.7458801337547167
LIBERIA,GBARPOLU,1.0541719612125684,0.7415752251555439
MAURITANIA,HODH_ECHARGUI,0.9629139949279732,0.7237048559582309
ZAMBIA,MUCHINGA,1.1025709136468766,0.750741507377783
UGANDA,KARAMOJA,1.051982974802467,0.7411555029285807
TUNISIA,SILIANA,0.929220849573189,0.7169171860309764
MALAWI,CENTRAL,1.205145927570057,0.7694389501845653
COTE_DIVOIRE,SUD_COMOE,0.9876155115541106,0.7286166840402958
CHAD,ENNEDI_EST,0.8091423643950798,0.6919267172482786
EGYPT,RED_SEA,0.986973110484195,0.7284896405889203
DEMOCRATIC_REPUBLIC_OF_THE_CONGO,MAINDOMBE,0.8943807723300148,0.709793382219666
GHANA,WESTERN,1.0164920823133652,0.7342887366432929
UNITED_REPUBLIC_OF_TANZANIA,KUSINI_PEMBA,1.0000289133439082,0.7310642633004694
SOMALIA,LOWER_SHABELLE,0.6431201098124142,0.655458424730551
EGYPT,SUEZ,0.944643173790746,0.720036602031756
BURKINA_FASO,KAYA,1.0549271153337632,0.7417199175539355
MAURITANIA,GUIODIMAKHA,1.0309112808618326,0.7370925284895872
ETHIOPIA,TIGRAY,1.0340652783919944,0.737703275411963
SOUTH_SUDAN,WARRAP,1.251928342770832,0.777633488035883
LIBERIA,RIVERCESS,1.0879996493857411,0.7480048554228731
UNITED_REPUBLIC_OF_TANZANIA,RUVUMA,1.163770995134577,0.7620172489050333
BURUNDI,MAKAMBA,1.0216806016219202,0.7352998309901545
NIGERIA,ADAMAWA,0.6751489204531813,0.6626551281473423
CHAD,ENNEDI_OUEST,0.7208787660261452,0.6728004979779805
GUINEA,NZEREKORE,1.023448931472907,0.7356438648459576
BOTSWANA,KWENENG_WEST,1.2932611521184465,0.7846986614985687
BURKINA_FASO,BANFORA,1.036519460178802,0.7381778754960466
BURUNDI,BUBANZA,1.036950410729092,0.7382611573193993
MOZAMBIQUE,MANICA,1.153184532604954,0.7600921040386215
MADAGASCAR,SUD_EST,1.0001296289629094,0.731084064467622
EGYPT,KALIOUBIA,0.9934097094866152,0.7297608775028336
UNITED_REPUBLIC_OF_TANZANIA,KAGERA,1.0759600403184522,0.7457286974236416
ZAMBIA,NORTHERN,1.0334194910532248,0.737578298220183
KENYA,KWALE,1.0694692993998072,0.7444959781477228
LIBERIA,GRAND_BASSA,1.0923692708893558,0.7488276081585612
BURUNDI,BURURI,1.0396673394936835,0.7387858139152859
SENEGAL,ZIGUINCHOR,1.1837148553249617,0.7656150871012882
GHANA,BONO,1.0038119837941302,0.7318073996712297
UNITED_REPUBLIC_OF_TANZANIA,LINDI,1.1613245245207584,0.7615733045386834
