Time,Node,S,E,I,R
89,1,6698.0,0.0,0.0,325375.7
89,2,13287.0,0.0,0.0,357291.8
89,3,29858.0,0.0,0.0,545132.7
89,4,42833.0,0.0,0.0,777080.06
89,5,30229.0,0.0,0.0,510607.12
89,6,76303.0,0.0,0.0,1417053.2
89,7,68513.0,0.0,0.0,1216607.1
89,8,51034.0,0.0,0.0,902893.6
89,9,73827.0,0.0,0.0,1279842.4
89,10,32784.0,0.0,0.0,559832.1
89,11,55804.0,0.0,0.0,978021.2
89,12,62289.0,0.0,0.0,1112909.2
89,13,69432.0,0.0,0.0,1234023.6
90,0,4882.0,13.0,207.0,264962.28
90,1,6698.0,0.0,0.0,325348.62
90,2,13287.0,0.0,0.0,357264.7
90,3,29858.0,0.0,0.0,545099.6
90,4,42833.0,0.0,0.0,777033.0
90,5,30229.0,0.0,0.0,510576.1
90,6,76303.0,0.0,0.0,1416995.4
90,7,68513.0,0.0,0.0,1216564.2
90,8,51034.0,0.0,0.0,902861.7
90,9,73827.0,0.0,0.0,1279797.0
90,10,32784.0,0.0,0.0,559812.25
90,11,55804.0,0.0,0.0,977986.56
90,12,62289.0,0.0,0.0,1112869.9
90,13,69432.0,0.0,0.0,1233980.0
91,0,4889.0,8.0,205.0,264949.3
91,1,6708.0,0.0,0.0,325321.53
91,2,12785.0,0.0,0.0,353634.53
91,3,29983.0,0.0,0.0,545066.5
91,4,43012.0,0.0,0.0,776985.0
91,5,30348.0,0.0,0.0,510545.06
91,6,76846.0,0.0,0.0,1416920.5
91,7,69034.0,0.0,0.0,1216505.2
91,8,51421.0,0.0,0.0,902811.75
91,9,74375.0,0.0,0.0,1279727.8
91,10,33025.0,0.0,0.0,559786.5
91,11,56223.0,0.0,0.0,977942.0
91,12,62765.0,0.0,0.0,1112818.5
91,13,69960.0,0.0,0.0,1233914.4
92,0,4885.0,8.0,197.0,264939.38
92,1,6708.0,0.0,0.0,325294.5
92,2,12785.0,0.0,0.0,353607.38
92,3,29983.0,0.0,0.0,545033.4
92,4,43012.0,0.0,0.0,776937.9
92,5,30348.0,0.0,0.0,510514.03
92,6,76846.0,0.0,0.0,1416862.5
92,7,69034.0,0.0,0.0,1216462.2
92,8,51421.0,0.0,0.0,902779.8
92,9,74375.0,0.0,0.0,1279682.5
92,10,33025.0,0.0,0.0,559766.7
92,11,56223.0,0.0,0.0,977907.4
92,12,62765.0,0.0,0.0,1112779.2
92,13,69960.0,0.0,0.0,1233870.8
93,0,4881.0,10.0,183.0,264933.4
93,1,6708.0,0.0,0.0,325267.4
93,2,12785.0,0.0,0.0,353580.22
93,3,29983.0,0.0,0.0,545000.25
93,4,43012.0,0.0,0.0,776890.9
93,5,30348.0,0.0,0.0,510483.0
93,6,76846.0,0.0,0.0,1416804.8
93,7,69034.0,0.0,0.0,1216419.2
93,8,51421.0,0.0,0.0,902747.9
93,9,74375.0,0.0,0.0,1279637.2
93,10,33025.0,0.0,0.0,559746.9
93,11,56223.0,0.0,0.0,977872.8
93,12,62765.0,0.0,0.0,1112739.8
93,13,69960.0,0.0,0.0,1233827.1
94,0,4876.0,10.0,180.0,264919.44
94,1,6708.0,0.0,0.0,325240.34
94,2,12785.0,0.0,0.0,353553.06
94,3,29983.0,0.0,0.0,544967.2
94,4,43012.0,0.0,0.0,776843.8
94,5,30348.0,0.0,0.0,510451.97
94,6,76846.0,0.0,0.0,1416746.8
94,7,69034.0,0.0,0.0,1216376.4
94,8,51421.0,0.0,0.0,902715.94
94,9,74375.0,0.0,0.0,1279592.0
94,10,33025.0,0.0,0.0,559727.06
94,11,56223.0,0.0,0.0,977838.2
94,12,62765.0,0.0,0.0,1112700.5
94,13,69960.0,0.0,0.0,1233783.5
95,0,4871.0,12.0,176.0,264904.47
95,1,6708.0,0.0,0.0,325213.28
95,2,12785.0,0.0,0.0,353525.94
95,3,29983.0,0.0,0.0,544934.1
95,4,43012.0,0.0,0.0,776796.75
95,5,30348.0,0.0,0.0,510420.94
95,6,76846.0,0.0,0.0,1416689.0
95,7,69034.0,0.0,0.0,1216333.5
95,8,51421.0,0.0,0.0,902684.0
95,9,74375.0,0.0,0.0,1279546.8
95,10,33025.0,0.0,0.0,559707.25
95,11,56223.0,0.0,0.0,977803.6
95,12,62765.0,0.0,0.0,1112661.1
95,13,69960.0,0.0,0.0,1233740.0
96,0,4867.0,12.0,172.0,264890.53
96,1,6708.0,0.0,0.0,325186.22
96,2,12785.0,0.0,0.0,353498.8
96,3,29983.0,0.0,0.0,544901.0
96,4,43012.0,0.0,0.0,776749.75
96,5,30348.0,0.0,0.0,510389.88
96,6,76846.0,0.0,0.0,1416631.0
96,7,69034.0,0.0,0.0,1216290.5
96,8,51421.0,0.0,0.0,902652.06
96,9,74375.0,0.0,0.0,1279501.5
96,10,33025.0,0.0,0.0,559687.44
96,11,56223.0,0.0,0.0,977769.0
96,12,62765.0,0.0,0.0,1112621.8
96,13,69960.0,0.0,0.0,1233696.2
97,0,4867.0,4.0,170.0,264878.56
97,1,6708.0,0.0,0.0,325159.16
97,2,12785.0,0.0,0.0,353471.66
97,3,29983.0,0.0,0.0,544867.94
97,4,43012.0,0.0,0.0,776702.7
97,5,30348.0,0.0,0.0,510358.88
97,6,76846.0,0.0,0.0,1416573.2
97,7,69034.0,0.0,0.0,1216247.5
97,8,51421.0,0.0,0.0,902620.1
97,9,74375.0,0.0,0.0,1279456.2
97,10,33025.0,0.0,0.0,559667.6
97,11,56223.0,0.0,0.0,977734.44
97,12,62765.0,0.0,0.0,1112582.5
97,13,69960.0,0.0,0.0,1233652.8
98,0,4875.0,4.0,158.0,264869.6
98,1,6719.0,0.0,0.0,325132.1
98,2,12307.0,0.0,0.0,349816.53
98,3,30108.0,0.0,0.0,544833.9
98,4,43191.0,0.0,0.0,776655.6
98,5,30467.0,0.0,0.0,510324.88
98,6,77389.0,0.0,0.0,1416501.2
98,7,69555.0,0.0,0.0,1216186.5
98,8,51808.0,0.0,0.0,902579.25
98,9,74924.0,0.0,0.0,1279396.0
98,10,33265.0,0.0,0.0,559641.9
98,11,56642.0,0.0,0.0,977682.9
98,12,63241.0,0.0,0.0,1112530.1
98,13,70488.0,0.0,0.0,1233592.1
99,0,4872.0,5.0,155.0,264852.66
99,1,6719.0,0.0,0.0,325105.06
99,2,12307.0,0.0,0.0,349789.38
99,3,30108.0,0.0,0.0,544800.75
99,4,43191.0,0.0,0.0,776608.6
99,5,30467.0,0.0,0.0,510293.84
99,6,77389.0,0.0,0.0,1416443.5
99,7,69555.0,0.0,0.0,1216143.6
99,8,51808.0,0.0,0.0,902547.3
99,9,74924.0,0.0,0.0,1279350.8
99,10,33265.0,0.0,0.0,559622.06
99,11,56642.0,0.0,0.0,977648.3
99,12,63241.0,0.0,0.0,1112490.9
99,13,70488.0,0.0,0.0,1233548.5
100,0,4870.0,4.0,149.0,264839.7
100,1,6719.0,0.0,0.0,325078.0
100,2,12307.0,0.0,0.0,349762.25
100,3,30108.0,0.0,0.0,544767.7
100,4,43191.0,0.0,0.0,776561.6
100,5,30467.0,0.0,0.0,510262.8
100,6,77389.0,0.0,0.0,1416385.6
100,7,69555.0,0.0,0.0,1216100.8
100,8,51808.0,0.0,0.0,902515.4
100,9,74924.0,0.0,0.0,1279305.5
100,10,33265.0,0.0,0.0,559602.25
100,11,56642.0,0.0,0.0,977613.75
100,12,63241.0,0.0,0.0,1112451.5
100,13,70488.0,0.0,0.0,1233505.0
101,0,4867.0,4.0,148.0,264821.75
101,1,6719.0,0.0,0.0,325050.94
101,2,12307.0,0.0,0.0,349735.12
101,3,30108.0,0.0,0.0,544734.6
101,4,43191.0,0.0,0.0,776514.56
101,5,30467.0,0.0,0.0,510231.8
101,6,77389.0,0.0,0.0,1416327.8
101,7,69555.0,0.0,0.0,1216057.8
101,8,51808.0,0.0,0.0,902483.5
101,9,74924.0,0.0,0.0,1279260.2
101,10,33265.0,0.0,0.0,559582.5
101,11,56642.0,0.0,0.0,977579.2
101,12,63241.0,0.0,0.0,1112412.2
101,13,70488.0,0.0,0.0,1233461.4
102,0,3035.0,5.0,144.0,266634.8
102,1,3827.0,0.0,0.0,327915.88
102,2,8882.0,0.0,0.0,353133.0
102,3,25548.0,0.0,0.0,549261.56
102,4,36553.0,0.0,0.0,783105.6
102,5,26120.0,0.0,0.0,514547.8
102,6,66982.0,0.0,0.0,1426677.0
102,7,60899.0,0.0,0.0,1224670.9
102,8,45218.0,0.0,0.0,909041.56
102,9,65609.0,0.0,0.0,1288530.0
102,10,29166.0,0.0,0.0,563661.7
102,11,49520.0,0.0,0.0,984666.6
102,12,55263.0,0.0,0.0,1120350.9
102,13,61627.0,0.0,0.0,1242278.8
103,0,3034.0,1.0,136.0,266625.88
103,1,3827.0,0.0,0.0,327888.84
103,2,8882.0,0.0,0.0,353105.9
103,3,25548.0,0.0,0.0,549228.5
103,4,36553.0,0.0,0.0,783058.56
103,5,26120.0,0.0,0.0,514516.8
103,6,66982.0,0.0,0.0,1426619.1
103,7,60899.0,0.0,0.0,1224628.0
103,8,45218.0,0.0,0.0,909009.7
103,9,65609.0,0.0,0.0,1288484.8
103,10,29166.0,0.0,0.0,563641.9
103,11,49520.0,0.0,0.0,984632.06
103,12,55263.0,0.0,0.0,1120311.6
103,13,61627.0,0.0,0.0,1242235.2
104,0,3034.0,1.0,131.0,266608.94
104,1,3827.0,0.0,0.0,327861.8
104,2,8882.0,0.0,0.0,353078.78
104,3,25548.0,0.0,0.0,549195.44
104,4,36553.0,0.0,0.0,783011.56
104,5,26120.0,0.0,0.0,514485.8
104,6,66982.0,0.0,0.0,1426561.2
104,7,60899.0,0.0,0.0,1224585.0
104,8,45218.0,0.0,0.0,908977.75
104,9,65609.0,0.0,0.0,1288439.5
104,10,29166.0,0.0,0.0,563622.1
104,11,49520.0,0.0,0.0,984597.5
104,12,55263.0,0.0,0.0,1120272.2
104,13,61627.0,0.0,0.0,1242191.8
105,0,3041.0,2.0,124.0,266595.0
105,1,3837.0,0.0,0.0,327834.75
105,2,8368.0,0.0,0.0,349455.66
105,3,25673.0,0.0,0.0,549161.4
105,4,36733.0,0.0,0.0,782964.56
105,5,26239.0,0.0,0.0,514453.8
105,6,67526.0,0.0,0.0,1426492.5
105,7,61420.0,0.0,0.0,1224526.1
105,8,45605.0,0.0,0.0,908939.9
105,9,66158.0,0.0,0.0,1288382.4
105,10,29407.0,0.0,0.0,563591.3
105,11,49940.0,0.0,0.0,984548.94
105,12,55740.0,0.0,0.0,1120216.0
105,13,62155.0,0.0,0.0,1242133.1
106,0,3039.0,3.0,117.0,266581.06
106,1,3837.0,0.0,0.0,327807.75
106,2,8368.0,0.0,0.0,349428.56
106,3,25673.0,0.0,0.0,549128.3
106,4,36733.0,0.0,0.0,782917.56
106,5,26239.0,0.0,0.0,514422.8
106,6,67526.0,0.0,0.0,1426434.6
106,7,61420.0,0.0,0.0,1224483.2
106,8,45605.0,0.0,0.0,908908.0
106,9,66158.0,0.0,0.0,1288337.1
106,10,29407.0,0.0,0.0,563571.5
106,11,49940.0,0.0,0.0,984514.4
106,12,55740.0,0.0,0.0,1120176.8
106,13,62155.0,0.0,0.0,1242089.5
107,0,3038.0,3.0,109.0,266568.12
107,1,3837.0,0.0,0.0,327780.7
107,2,8368.0,0.0,0.0,349401.44
107,3,25673.0,0.0,0.0,549095.25
107,4,36733.0,0.0,0.0,782870.6
107,5,26239.0,0.0,0.0,514391.8
107,6,67526.0,0.0,0.0,1426376.9
107,7,61420.0,0.0,0.0,1224440.2
107,8,45605.0,0.0,0.0,908876.06
107,9,66158.0,0.0,0.0,1288292.0
107,10,29407.0,0.0,0.0,563551.75
107,11,49940.0,0.0,0.0,984479.9
107,12,55740.0,0.0,0.0,1120137.4
107,13,62155.0,0.0,0.0,1242046.0
108,0,3037.0,3.0,103.0,266553.2
108,1,3837.0,0.0,0.0,327753.7
108,2,8368.0,0.0,0.0,349374.34
108,3,25673.0,0.0,0.0,549062.2
108,4,36733.0,0.0,0.0,782823.6
108,5,26239.0,0.0,0.0,514360.8
108,6,67526.0,0.0,0.0,1426319.0
108,7,61420.0,0.0,0.0,1224397.5
108,8,45605.0,0.0,0.0,908844.2
108,9,66158.0,0.0,0.0,1288246.8
108,10,29407.0,0.0,0.0,563532.0
108,11,49940.0,0.0,0.0,984445.3
108,12,55740.0,0.0,0.0,1120098.1
108,13,62155.0,0.0,0.0,1242002.5
109,0,3036.0,2.0,94.0,266542.25
109,1,3837.0,0.0,0.0,327726.66
109,2,8368.0,0.0,0.0,349347.22
109,3,25673.0,0.0,0.0,549029.1
109,4,36733.0,0.0,0.0,782776.6
109,5,26239.0,0.0,0.0,514329.8
109,6,67526.0,0.0,0.0,1426261.2
109,7,61420.0,0.0,0.0,1224354.5
109,8,45605.0,0.0,0.0,908812.3
109,9,66158.0,0.0,0.0,1288201.5
109,10,29407.0,0.0,0.0,563512.25
109,11,49940.0,0.0,0.0,984410.75
109,12,55740.0,0.0,0.0,1120058.9
109,13,62155.0,0.0,0.0,1241958.9
110,0,3036.0,2.0,86.0,266528.34
110,1,3837.0,0.0,0.0,327699.62
110,2,8368.0,0.0,0.0,349320.12
110,3,25673.0,0.0,0.0,548996.1
110,4,36733.0,0.0,0.0,782729.6
110,5,26239.0,0.0,0.0,514298.88
110,6,67526.0,0.0,0.0,1426203.5
110,7,61420.0,0.0,0.0,1224311.6
110,8,45605.0,0.0,0.0,908780.44
110,9,66158.0,0.0,0.0,1288156.2
110,10,29407.0,0.0,0.0,563492.44
110,11,49940.0,0.0,0.0,984376.25
110,12,55740.0,0.0,0.0,1120019.5
110,13,62155.0,0.0,0.0,1241915.2
111,0,3036.0,0.0,85.0,266509.4
111,1,3837.0,0.0,0.0,327672.6
111,2,8368.0,0.0,0.0,349293.0
111,3,25673.0,0.0,0.0,548963.06
111,4,36733.0,0.0,0.0,782682.7
111,5,26239.0,0.0,0.0,514267.88
111,6,67526.0,0.0,0.0,1426145.6
111,7,61420.0,0.0,0.0,1224268.8
111,8,45605.0,0.0,0.0,908748.56
111,9,66158.0,0.0,0.0,1288111.1
111,10,29407.0,0.0,0.0,563472.7
111,11,49940.0,0.0,0.0,984341.75
111,12,55740.0,0.0,0.0,1119980.2
111,13,62155.0,0.0,0.0,1241871.8
112,0,3044.0,1.0,83.0,266489.5
112,1,3848.0,0.0,0.0,327645.56
112,2,7911.0,0.0,0.0,345608.9
112,3,25799.0,0.0,0.0,548930.0
112,4,36913.0,0.0,0.0,782635.7
112,5,26358.0,0.0,0.0,514234.88
112,6,68070.0,0.0,0.0,1426074.9
112,7,61941.0,0.0,0.0,1224205.9
112,8,45992.0,0.0,0.0,908712.6
112,9,66708.0,0.0,0.0,1288049.0
112,10,29648.0,0.0,0.0,563444.9
112,11,50360.0,0.0,0.0,984299.2
112,12,56217.0,0.0,0.0,1119924.0
112,13,62684.0,0.0,0.0,1241817.2
113,0,3044.0,1.0,75.0,266475.56
113,1,3848.0,0.0,0.0,327618.56
113,2,7911.0,0.0,0.0,345581.8
113,3,25799.0,0.0,0.0,548897.0
113,4,36913.0,0.0,0.0,782588.75
113,5,26358.0,0.0,0.0,514203.9
113,6,68070.0,0.0,0.0,1426017.1
113,7,61941.0,0.0,0.0,1224163.0
113,8,45992.0,0.0,0.0,908680.75
113,9,66708.0,0.0,0.0,1288003.8
113,10,29648.0,0.0,0.0,563425.1
113,11,50360.0,0.0,0.0,984264.6
113,12,56217.0,0.0,0.0,1119884.8
113,13,62684.0,0.0,0.0,1241773.8
114,0,3044.0,0.0,71.0,266458.66
114,1,3848.0,0.0,0.0,327591.56
114,2,7911.0,0.0,0.0,345554.72
114,3,25799.0,0.0,0.0,548864.0
114,4,36913.0,0.0,0.0,782541.8
114,5,26358.0,0.0,0.0,514172.94
114,6,68070.0,0.0,0.0,1425959.4
114,7,61941.0,0.0,0.0,1224120.1
114,8,45992.0,0.0,0.0,908648.9
114,9,66708.0,0.0,0.0,1287958.5
114,10,29648.0,0.0,0.0,563405.4
114,11,50360.0,0.0,0.0,984230.1
114,12,56217.0,0.0,0.0,1119845.5
114,13,62684.0,0.0,0.0,1241730.2
115,0,3043.0,1.0,70.0,266437.72
115,1,3848.0,0.0,0.0,327564.53
115,2,7911.0,0.0,0.0,345527.66
115,3,25799.0,0.0,0.0,548830.94
115,4,36913.0,0.0,0.0,782494.9
115,5,26358.0,0.0,0.0,514141.97
115,6,68070.0,0.0,0.0,1425901.5
115,7,61941.0,0.0,0.0,1224077.2
115,8,45992.0,0.0,0.0,908617.06
115,9,66708.0,0.0,0.0,1287913.4
115,10,29648.0,0.0,0.0,563385.6
115,11,50360.0,0.0,0.0,984195.6
115,12,56217.0,0.0,0.0,1119806.2
115,13,62684.0,0.0,0.0,1241686.8
116,0,3042.0,2.0,60.0,266425.8
116,1,3848.0,0.0,0.0,327537.5
116,2,7911.0,0.0,0.0,345500.56
116,3,25799.0,0.0,0.0,548797.9
116,4,36913.0,0.0,0.0,782447.9
116,5,26358.0,0.0,0.0,514111.0
116,6,68070.0,0.0,0.0,1425843.8
116,7,61941.0,0.0,0.0,1224034.4
116,8,45992.0,0.0,0.0,908585.2
116,9,66708.0,0.0,0.0,1287868.2
116,10,29648.0,0.0,0.0,563365.9
116,11,50360.0,0.0,0.0,984161.1
116,12,56217.0,0.0,0.0,1119767.0
116,13,62684.0,0.0,0.0,1241643.2
117,0,3042.0,2.0,56.0,266407.9
117,1,3848.0,0.0,0.0,327510.5
117,2,7911.0,0.0,0.0,345473.47
117,3,25799.0,0.0,0.0,548764.9
117,4,36913.0,0.0,0.0,782400.94
117,5,26358.0,0.0,0.0,514080.06
117,6,68070.0,0.0,0.0,1425786.0
117,7,61941.0,0.0,0.0,1223991.5
117,8,45992.0,0.0,0.0,908553.3
117,9,66708.0,0.0,0.0,1287823.0
117,10,29648.0,0.0,0.0,563346.06
117,11,50360.0,0.0,0.0,984126.6
117,12,56217.0,0.0,0.0,1119727.8
117,13,62684.0,0.0,0.0,1241599.6
118,0,3041.0,3.0,50.0,266392.0
118,1,3848.0,0.0,0.0,327483.5
118,2,7911.0,0.0,0.0,345446.4
118,3,25799.0,0.0,0.0,548731.9
118,4,36913.0,0.0,0.0,782354.0
118,5,26358.0,0.0,0.0,514049.06
118,6,68070.0,0.0,0.0,1425728.2
118,7,61941.0,0.0,0.0,1223948.8
118,8,45992.0,0.0,0.0,908521.44
118,9,66708.0,0.0,0.0,1287777.9
118,10,29648.0,0.0,0.0,563326.3
118,11,50360.0,0.0,0.0,984092.06
118,12,56217.0,0.0,0.0,1119688.5
118,13,62684.0,0.0,0.0,1241556.1
119,0,3049.0,3.0,50.0,266371.06
119,1,3859.0,0.0,0.0,327456.5
119,2,7408.0,0.0,0.0,341806.3
119,3,25925.0,0.0,0.0,548696.9
119,4,37093.0,0.0,0.0,782307.06
119,5,26478.0,0.0,0.0,514017.12
119,6,68614.0,0.0,0.0,1425646.5
119,7,62463.0,0.0,0.0,1223893.8
119,8,46380.0,0.0,0.0,908475.6
119,9,67256.0,0.0,0.0,1287710.8
119,10,29889.0,0.0,0.0,563301.56
119,11,50780.0,0.0,0.0,984044.56
119,12,56694.0,0.0,0.0,1119639.2
119,13,63213.0,0.0,0.0,1241496.6
120,0,3047.0,4.0,49.0,266351.2
120,1,3859.0,0.0,0.0,327429.5
120,2,7408.0,0.0,0.0,341779.25
120,3,25925.0,0.0,0.0,548663.8
120,4,37093.0,0.0,0.0,782260.1
120,5,26478.0,0.0,0.0,513986.2
120,6,68614.0,0.0,0.0,1425588.8
120,7,62463.0,0.0,0.0,1223851.0
120,8,46380.0,0.0,0.0,908443.75
120,9,67256.0,0.0,0.0,1287665.5
120,10,29889.0,0.0,0.0,563281.75
120,11,50780.0,0.0,0.0,984010.06
120,12,56694.0,0.0,0.0,1119600.0
120,13,63213.0,0.0,0.0,1241453.1
121,0,3046.0,3.0,49.0,266331.25
121,1,3859.0,0.0,0.0,327402.5
121,2,7408.0,0.0,0.0,341752.16
121,3,25925.0,0.0,0.0,548630.9
121,4,37093.0,0.0,0.0,782213.2
121,5,26478.0,0.0,0.0,513955.22
121,6,68614.0,0.0,0.0,1425531.0
121,7,62463.0,0.0,0.0,1223808.1
121,8,46380.0,0.0,0.0,908411.9
121,9,67256.0,0.0,0.0,1287620.5
121,10,29889.0,0.0,0.0,563262.0
121,11,50780.0,0.0,0.0,983975.56
121,12,56694.0,0.0,0.0,1119560.8
121,13,63213.0,0.0,0.0,1241409.6
122,0,3046.0,1.0,46.0,266314.38
122,1,3859.0,0.0,0.0,327375.5
122,2,7408.0,0.0,0.0,341725.1
122,3,25925.0,0.0,0.0,548597.8
122,4,37093.0,0.0,0.0,782166.25
122,5,26478.0,0.0,0.0,513924.28
122,6,68614.0,0.0,0.0,1425473.4
122,7,62463.0,0.0,0.0,1223765.2
122,8,46380.0,0.0,0.0,908380.06
122,9,67256.0,0.0,0.0,1287575.2
122,10,29889.0,0.0,0.0,563242.25
122,11,50780.0,0.0,0.0,983941.1
122,12,56694.0,0.0,0.0,1119521.5
122,13,63213.0,0.0,0.0,1241366.1
123,0,3045.0,1.0,44.0,266295.47
123,1,3859.0,0.0,0.0,327348.53
123,2,7408.0,0.0,0.0,341698.03
123,3,25925.0,0.0,0.0,548564.8
123,4,37093.0,0.0,0.0,782119.4
123,5,26478.0,0.0,0.0,513893.3
123,6,68614.0,0.0,0.0,1425415.6
123,7,62463.0,0.0,0.0,1223722.5
123,8,46380.0,0.0,0.0,908348.2
123,9,67256.0,0.0,0.0,1287530.1
123,10,29889.0,0.0,0.0,563222.56
123,11,50780.0,0.0,0.0,983906.56
123,12,56694.0,0.0,0.0,1119482.2
123,13,63213.0,0.0,0.0,1241322.8
124,0,3045.0,1.0,38.0,266279.56
124,1,3859.0,0.0,0.0,327321.53
124,2,7408.0,0.0,0.0,341670.94
124,3,25925.0,0.0,0.0,548531.8
124,4,37093.0,0.0,0.0,782072.44
124,5,26478.0,0.0,0.0,513862.38
124,6,68614.0,0.0,0.0,1425357.9
124,7,62463.0,0.0,0.0,1223679.6
124,8,46380.0,0.0,0.0,908316.4
124,9,67256.0,0.0,0.0,1287485.0
124,10,29889.0,0.0,0.0,563202.75
124,11,50780.0,0.0,0.0,983872.1
124,12,56694.0,0.0,0.0,1119443.0
124,13,63213.0,0.0,0.0,1241279.2
125,0,3045.0,1.0,34.0,266261.7
125,1,3859.0,0.0,0.0,327294.56
125,2,7408.0,0.0,0.0,341643.88
125,3,25925.0,0.0,0.0,548498.8
125,4,37093.0,0.0,0.0,782025.5
125,5,26478.0,0.0,0.0,513831.44
125,6,68614.0,0.0,0.0,1425300.2
125,7,62463.0,0.0,0.0,1223636.8
125,8,46380.0,0.0,0.0,908284.5
125,9,67256.0,0.0,0.0,1287439.9
125,10,29889.0,0.0,0.0,563183.0
125,11,50780.0,0.0,0.0,983837.6
125,12,56694.0,0.0,0.0,1119403.8
125,13,63213.0,0.0,0.0,1241235.8
126,0,3053.0,2.0,32.0,266241.78
126,1,3869.0,0.0,0.0,327267.56
126,2,6890.0,0.0,0.0,338015.8
126,3,26051.0,0.0,0.0,548465.8
126,4,37271.0,0.0,0.0,781978.6
126,5,26597.0,0.0,0.0,513798.5
126,6,69159.0,0.0,0.0,1425226.5
126,7,62985.0,0.0,0.0,1223577.0
126,8,46768.0,0.0,0.0,908243.7
126,9,67806.0,0.0,0.0,1287375.8
126,10,30130.0,0.0,0.0,563160.3
126,11,51199.0,0.0,0.0,983792.1
126,12,57171.0,0.0,0.0,1119348.5
126,13,63743.0,0.0,0.0,1241181.2
127,0,3053.0,2.0,29.0,266222.88
127,1,3869.0,0.0,0.0,327240.56
127,2,6890.0,0.0,0.0,337988.75
127,3,26051.0,0.0,0.0,548432.9
127,4,37271.0,0.0,0.0,781931.75
127,5,26597.0,0.0,0.0,513767.56
127,6,69159.0,0.0,0.0,1425168.8
127,7,62985.0,0.0,0.0,1223534.2
127,8,46768.0,0.0,0.0,908211.9
127,9,67806.0,0.0,0.0,1287330.6
127,10,30130.0,0.0,0.0,563140.56
127,11,51199.0,0.0,0.0,983757.6
127,12,57171.0,0.0,0.0,1119309.4
127,13,63743.0,0.0,0.0,1241137.8
128,0,3053.0,0.0,29.0,266203.0
128,1,3869.0,0.0,0.0,327213.6
128,2,6890.0,0.0,0.0,337961.7
128,3,26051.0,0.0,0.0,548399.9
128,4,37271.0,0.0,0.0,781884.9
128,5,26597.0,0.0,0.0,513736.62
128,6,69159.0,0.0,0.0,1425111.1
128,7,62985.0,0.0,0.0,1223491.4
128,8,46768.0,0.0,0.0,908180.0
128,9,67806.0,0.0,0.0,1287285.5
128,10,30130.0,0.0,0.0,563120.8
128,11,51199.0,0.0,0.0,983723.2
128,12,57171.0,0.0,0.0,1119270.1
128,13,63743.0,0.0,0.0,1241094.2
129,0,3053.0,0.0,28.0,266182.1
129,1,3869.0,0.0,0.0,327186.62
129,2,6890.0,0.0,0.0,337934.66
129,3,26051.0,0.0,0.0,548366.9
129,4,37271.0,0.0,0.0,781837.94
129,5,26597.0,0.0,0.0,513705.7
129,6,69159.0,0.0,0.0,1425053.4
129,7,62985.0,0.0,0.0,1223448.5
129,8,46768.0,0.0,0.0,908148.2
129,9,67806.0,0.0,0.0,1287240.4
129,10,30130.0,0.0,0.0,563101.06
129,11,51199.0,0.0,0.0,983688.7
129,12,57171.0,0.0,0.0,1119231.0
129,13,63743.0,0.0,0.0,1241050.8
130,0,3053.0,0.0,26.0,266162.25
130,1,3869.0,0.0,0.0,327159.66
130,2,6890.0,0.0,0.0,337907.6
130,3,26051.0,0.0,0.0,548333.9
130,4,37271.0,0.0,0.0,781791.06
130,5,26597.0,0.0,0.0,513674.78
130,6,69159.0,0.0,0.0,1424995.8
130,7,62985.0,0.0,0.0,1223405.8
130,8,46768.0,0.0,0.0,908116.4
130,9,67806.0,0.0,0.0,1287195.2
130,10,30130.0,0.0,0.0,563081.4
130,11,51199.0,0.0,0.0,983654.25
130,12,57171.0,0.0,0.0,1119191.8
130,13,63743.0,0.0,0.0,1241007.4
131,0,3052.0,1.0,26.0,266140.34
131,1,3869.0,0.0,0.0,327132.7
131,2,6890.0,0.0,0.0,337880.56
131,3,26051.0,0.0,0.0,548300.9
131,4,37271.0,0.0,0.0,781744.2
131,5,26597.0,0.0,0.0,513643.88
131,6,69159.0,0.0,0.0,1424938.0
131,7,62985.0,0.0,0.0,1223363.0
131,8,46768.0,0.0,0.0,908084.56
131,9,67806.0,0.0,0.0,1287150.1
131,10,30130.0,0.0,0.0,563061.6
131,11,51199.0,0.0,0.0,983619.75
131,12,57171.0,0.0,0.0,1119152.5
131,13,63743.0,0.0,0.0,1240963.9
132,0,3052.0,1.0,24.0,266120.44
132,1,3869.0,0.0,0.0,327105.72
132,2,6890.0,0.0,0.0,337853.5
132,3,26051.0,0.0,0.0,548267.94
132,4,37271.0,0.0,0.0,781697.3
132,5,26597.0,0.0,0.0,513612.94
132,6,69159.0,0.0,0.0,1424880.4
132,7,62985.0,0.0,0.0,1223320.1
132,8,46768.0,0.0,0.0,908052.75
132,9,67806.0,0.0,0.0,1287105.0
132,10,30130.0,0.0,0.0,563041.9
132,11,51199.0,0.0,0.0,983585.3
132,12,57171.0,0.0,0.0,1119113.2
132,13,63743.0,0.0,0.0,1240920.5
133,0,3061.0,1.0,23.0,266099.6
133,1,3880.0,0.0,0.0,327078.75
133,2,6373.0,0.0,0.0,334224.47
133,3,26177.0,0.0,0.0,548234.94
133,4,37451.0,0.0,0.0,781648.44
133,5,26716.0,0.0,0.0,513582.03
133,6,69704.0,0.0,0.0,1424810.8
133,7,63507.0,0.0,0.0,1223269.4
133,8,47152.0,0.0,0.0,908008.94
133,9,68357.0,0.0,0.0,1287046.0
